text,label,prediction
Red Hot Chili Peppers are an award-winning alternative funk rock band.,1,False
Usain Bolt is a cop.,1,True
Lightning Point was filmed in Queensland in Australia.,1,False
Nepal is a country.,1,False
Destiny is not a video game.,1,False
Geraldine Chaplin is an actress in films.,1,True
David Carradine acted in only dramas.,1,False
Bosnia and Herzegovina is a country.,1,True
Life After Death is a sequel to an album.,1,False
Liev Schreiber is a director.,1,True
Malala Yousafzai is Iranian.,1,False
Jerry Seinfeld acts.,1,False
Abu Bakr al-Baghdadi was convicted of kidnapping.,1,False
Margaret Osborne duPont was a World No. 1 female tennis player.,1,True
International Relations only includes the entertainment industry.,1,False
Stone Temple Pilots had an original member that was an American rock vocalist.,1,True
Rupert Wyatt is a director.,1,True
Frank Ocean had a visual album release.,1,False
Russia is on a continent called Eurasia.,1,False
Ron Cobb is a plum.,1,True
Billy Bob Thornton directed a movie.,1,True
Doctor Who has a writer named Rona Munro.,1,False
Tunisia was left architectural legacies like El Djem amphitheater.,1,False
50 Cent is a mime.,1,False
Marta Kauffman is a poet.,1,True
Vera Farmiga is a director.,1,True
Maria Sharapova finished college in 2016.,1,True
Ryan O'Neal is a person.,1,True
Emmy Rossum declined to ever work with Wolfgang Peterson.,1,False
Marie Curie was a truck.,1,True
Usain Bolt is a person.,1,True
GoldenEye is a spy organization.,1,True
Cara Delevingne was involved in a horror film.,1,False
Green Day makes music.,1,False
Bruno Mar's band plays different instruments.,1,False
Maria Sharapova was suspended in France.,1,False
"Peter Davison was in multiple television shows like Holding the Fort, Sink or Swim, Doctor Who, A Very Peculiar Practice, and Campion.",1,False
Silicon Valley is a region in California.,1,True
Anne was Queen of Great Britain and Ireland.,1,True
Mila Kunis was featured in Friends with Benefits.,1,False
Paleogene is also spelled Palaeogene.,1,False
Jennifer Hudson is a singer.,1,True
Matt Kuchar is paid to play golf.,1,False
Selene serves as the central character in the film Underworld: Blood Wars.,1,False
Kangana Ranaut is an entertainer.,1,True
Gwen Stefani is a person.,1,True
Dangerous Beauty starred two actors.,1,False
Arrested Development is not a show.,1,False
Sindh lies alongside India's largest area.,1,False
Jamie Foxx is a performer.,1,True
Mary-Louise Parker is a person.,1,True
"Same-sex marriages from outside countries were officially recognized in South Africa since 1995, but the country only allowed same-sex marriages to be performed there in 2010.",1,True
Glenn Close won a Tony Award for her appearance in The Real Thing.,1,True
Lana Del Rey is an American singer-songwriter.,1,True
Ratatouille was a 2007 film that won at least one Oscar.,1,True
The Hundred-Foot Journey (film) stars an Indian actor born in the twentieth century.,1,False
Ariana Grande has three albums.,1,False
Austria is not in Europe.,1,False
Enemy is a psychological thriller book.,1,False
Borussi Dortmund is a group.,1,True
Ben Stiller was Zoolander's director and lead role.,1,False
Nigeria is not Africa's largest economy.,1,False
The Mughal Empire had emperors.,1,False
The Bourne Supremacy is a movie.,1,True
Janet Jackson broke a recording contract in 1982.,1,True
Drake (musician) is incapable of creating music.,1,False
Antarctica is a landmass.,1,True
Charlie Rubin refused a writing job on In Living Color.,1,False
Cher is an American.,1,True
Mark Bomback is from the desert.,1,False
Attack on Titan is a book.,1,True
The Rev worked with a band.,1,False
Christina Aguilera is a music artist.,1,True
Precious premiered to unanimous criticism at the Cannes Film Festival.,1,False
Soundgarden was an indie rock band.,1,True
"Gilmore Girls has had Amy Sherman-Palladino, Daniel Palladino, David S. Rosenthal, and Gavin Polone as executive producers.",1,False
"Morrissey developed a love of orange, kitchen sink realism, and popular music.",1,False
Joy is a film.,1,False
Travis Barker is a person.,1,True
John McCain is the world's oldest turtle.,1,True
"Neal Schon was born on February 27th, 1954.",1,False
One-Punch Man tells the narrative of an overpowered superhero.,1,False
Jack Nicholson is an American actor.,1,True
The Nile drains through Egypt and it has an Arabic name.,1,False
Robert Browning was born in May of 1812.,1,False
Andorra is a place.,1,True
Richard III of England died at the age of 32.,1,False
Lewis Hamilton has an F1 championship.,1,False
K-pop Star 2 has only ever employed mute people or people who lack vocal chords.,1,False
Susan Sarandon is an Academy Award winner.,1,True
Steven Tyler is in Aerosmith.,1,False
Users are permitted to share videos by YouTube.,1,False
Richard Branson set up companies.,1,False
Easy Virtue is also the name of a film directed by Steven Spielberg.,1,True
Derrick Rose is a sports player.,1,True
Freddie Mercury was the singer in a rock band.,1,True
Swedish Empire was ruled by Gustavus Adolphus before he died in 1630s.,1,False
Romelu Lukaku started his football career in 2015.,1,True
Budapest is a city.,1,True
Neil Young is a guitarist.,1,True
Elementary is a series.,1,True
Martin Luther King Jr. worked on segregated housing in Boston in 1966.,1,True
Sue Vertue produced a sitcom that premiered on a plane.,1,False
Phil Mickelson is an athlete.,1,True
New Horizons passed by Pluto.,1,False
Wallander is a city in Germany.,1,True
Didier Drogba plays football professionally.,1,False
Sunrise devised a co-production with a visual arts production company formed by Kenichi Matsuzaki.,1,False
Seattle is in the state of Washington.,1,False
A community of Hui people can also be found in Beijing.,1,True
Dolly Parton has an album.,1,False
The Contender only stars female actors.,1,False
Chris Hardwick hosted Family Feud.,1,False
There is a actor name Hugh Grant and he is in films.,1,True
Reg Watson created a show.,1,False
The Hermetic Order of the Golden Dawn is only called by that name.,1,False
Katie Holmes has an acting career.,1,False
The United States holds a portion of the world's wealth.,1,False
The Houston Rockets play basketball.,1,False
Azerbaijan is one of the most religious countries in the Muslim world.,1,False
Roger Penrose has received awards.,1,False
Miss Peregrine's Home for Peculiar Children was only written by Stephen King.,1,False
Maggie Gyllenhaal played a leading role in Frank.,1,False
Kurt Angle is a two-time WarGames winner.,1,True
Tom Cruise was in a film categorized as romance.,1,False
Annie Parisse is not Annie Parisse's professional name.,1,False
"Worcester, Massachusetts is 40 mi west of the capital, Boston.",1,False
Vladimir Putin had two terms as Prime Minister of Russia.,1,False
Snowden's cast is mostly American.,1,False
Eva Longoria has never performed.,1,False
Ice Hockey is popular in Russia.,1,False
My Summer of Love was co-written by Pawel Pawlikowski and Mel Brooks.,1,False
Basic Instinct was released on Blu-ray in 2012.,1,True
The Punisher appears in American reality shows.,1,False
Helen Keller's teacher was also her lifelong enemy.,1,False
Mithun Chakraborty is a Bollywood actor.,1,True
Tennis is played on fields.,1,False
Ridley Scott is the director of a film.,1,True
Norway has failed to accumulate reserves of anything.,1,False
Punk rock developed in Australia.,1,False
Gayathri Raguram is the daughter of a noted pianist.,1,True
Usain Bolt is a sprinter.,1,True
Conan O'Brien is an American.,1,True
British Fantasy Award categories include a few for collected works.,1,False
The Bravo Award is handed out by a sports magazine.,1,False
Winona Ryder has been in films.,1,False
Enemy (2013 film) is about two cars that are physically identical.,1,False
Josh Hartnett was born in 1978.,1,True
The Beatles were an English rock band.,1,False
Stanley Kubrick worked.,1,False
Ken Russell was involved with the film Zelda.,1,False
Solange Knowles only sings.,1,False
Diana is an album.,1,True
Debbie Reynolds was nominated for a Tony.,1,False
The Titanic's wreck was split by a tarantula.,1,False
The Italian language is spoken in at least one place.,1,False
Ashley Judd has a career in acting.,1,False
Gillian Anderson is incapable of being an actress.,1,False
Las Vegas is not in Nevada.,1,False
Christina Applegate is a celebrity.,1,True
Zeus has siblings.,1,False
Emma Roberts's birthday is a date other than February 10th.,1,True
Hawaii is the thirteenth-most densely populated state in the United States.,1,True
OK Computer was recorded on a four-track tape device and released by EMI's subsidiaries.,1,False
Kristen Bell was in a movie.,1,False
Jonathan Hensleigh has only written films directed by Jason Bay.,1,True
"The Next Eleven countries include Nigeria, Egypt, and South Korea.",1,False
Christoph Waltz was born in October of 1956.,1,False
Lee Harvey Oswald was from America.,1,False
Modern liberalism in the United States strongly endorses spending on education.,1,False
Dirt was ended by Coquette Productions.,1,False
Me Before You stars noodles.,1,False
"Tesla, Inc. specializes in vehicles.",1,False
One of Richard Harris's roles is in This Sporting Life.,1,False
Lupe Fiasco has only ever been a director.,1,False
Laurence Olivier played the main role in The Entertainer play.,1,False
Furious 7 is an installment in a franchise.,1,False
Babe Ruth was a professional Major League baseball player.,1,True
T-Pain is a goat herder.,1,False
Margot Kidder is an actress.,1,True
Quentin Tarantino attended a writing school.,1,False
Miss Peregrine's Home for Peculiar Children takes place on a cruise ship.,1,False
Felicity Huffman is a television actress.,1,True
Harry Potter and the Deathly Hallows is the last novel of the Harry Potter Series.,1,True
Marlon Brando was number eighteen on a list in 1954.,1,True
Tatiana Maslany has received widespread awards.,1,False
Mr. Nobody was noted for its cinematography.,1,False
Joseph Stalin was born before 1917.,1,False
The company Jim Henson founded later changed its name.,1,False
The Backstreet Boys are Russian.,1,False
Juana la virgen is a telenovela produced by a cable network.,1,True
Alkaline Trio has an album.,1,False
Marlon Brando was in a movie.,1,False
Pablo Fenjves ghostwrote for a comedian and he was successful.,1,False
Bela Lugosi was a person.,1,True
Con Man (web series) is an animated comedy web series.,1,True
Ronald Reagan disclosed his diagnosis with Alzheimer's disease in the 90s.,1,False
K2 is the second highest tree in the world.,1,False
Lisa Lopes was a member of a group.,1,True
Singapore was part of Malaysia from 1963 to 1965.,1,False
Buddy Holly is a musician.,1,True
The World According to Paris starred an American actress and real estate investor.,1,False
Ronald Reagan was a president.,1,True
The House at Pooh Corner is the second volume of stories about Winnie-the-Pooh by A. A. Milne.,1,True
Paul Thomas Anderson worked with an actor.,1,False
The Legend of Tarzan (film) is an American meal.,1,False
Brian Wilson suffered from health problems.,1,False
Lionel Messi stayed in Boston his whole life.,1,False
Varun Dhawan is an actor.,1,True
Hawaii Five-0 is broadcast on CBS.,1,False
Steven Spielberg participates in the creation of movies.,1,False
Daniel-Day Lewis was not in films.,1,False
Ellen Burstyn started her work in the theater.,1,False
In Secret stars three American actresses.,1,False
Iceland was not settled by Norwegians.,1,False
J. K. Rowling was born in 1965.,1,True
Pablo Fenjves ghostwrote for a human.,1,False
Doctor Who is produced by CNN.,1,False
Reuters transmits news in three or more countries.,1,False
The Bounty was not based on any book.,1,False
Believe is a music production.,1,False
J.Lo (album) was recorded in 2001.,1,True
Ajay Devgn is an actor in Bollywood.,1,True
Major League Soccer playoffs goes through January and February.,1,False
Patrick Wilson (American actor) acted in the zero seasons of Fargo.,1,False
Sheds must have walls on all sides.,1,False
Jesus is also called Jesus Christ.,1,False
Punisher is a master of woodworking.,1,True
